# number of photons to be run per band/weight
# (Fu and Liou, solar)
 1  1 0.0185185185185
 1  2 0.0185185185185
 1  3 0.0185185185185
 1  4 0.0185185185185
 1  5 0.0185185185185
 1  6 0.0185185185185
 1  7 0.0185185185185
 1  8 0.0185185185185
 1  9 0.0185185185185
 1 10 0.0185185185185
 2  1 0.0185185185185
 2  2 0.0185185185185
 2  3 0.0185185185185
 2  4 0.0185185185185
 2  5 0.0185185185185
 2  6 0.0185185185185
 2  7 0.0185185185185
 2  8 0.0185185185185
 3  1 0.0185185185185
 3  2 0.0185185185185
 3  3 0.0185185185185
 3  4 0.0185185185185
 3  5 0.0185185185185
 3  6 0.0185185185185
 3  7 0.0185185185185
 3  8 0.0185185185185
 3  9 0.0185185185185
 3 10 0.0185185185185
 3 11 0.0185185185185
 3 12 0.0185185185185
 4  1 0.0185185185185
 4  2 0.0185185185185
 4  3 0.0185185185185
 4  4 0.0185185185185
 4  5 0.0185185185185
 4  6 0.0185185185185
 4  7 0.0185185185185
 5  1 0.0185185185185
 5  2 0.0185185185185
 5  3 0.0185185185185
 5  4 0.0185185185185
 5  5 0.0185185185185
 5  6 0.0185185185185
 5  7 0.0185185185185
 5  8 0.0185185185185
 5  9 0.0185185185185
 5 10 0.0185185185185
 5 11 0.0185185185185
 5 12 0.0185185185185
 6  1 0.0185185185185
 6  2 0.0185185185185
 6  3 0.0185185185185
 6  4 0.0185185185185
 6  5 0.0185185185185
 7  1 0
 7  2 0
 8  1 0
 8  2 0
 8  3 0
 9  1 0
 9  2 0
 9  3 0
 9  4 0
10  1 0
10  2 0
10  3 0
10  4 0
11  1 0
11  2 0
11  3 0
12  1 0
12  2 0
12  3 0
12  4 0
12  5 0
13  1 0
13  2 0
14  1 0
14  2 0
14  3 0
14  4 0
14  5 0
14  6 0
14  7 0
14  8 0
14  9 0
14 10 0
15  1 0
15  2 0
15  3 0
15  4 0
15  5 0
15  6 0
15  7 0
15  8 0
15  9 0
15 10 0
15 11 0
15 12 0
16  1 0
16  2 0
16  3 0
16  4 0
16  5 0
16  6 0
16  7 0
17  1 0
17  2 0
17  3 0
17  4 0
17  5 0
17  6 0
17  7 0
18  1 0
18  2 0
18  3 0
18  4 0
18  5 0
18  6 0
18  7 0
18  8 0
